from_id,to_id,factor,location
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-1.64E+00,MY
4d9a8790-3ddd-11dd-9bc7-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2.75,
4d9a8790-3ddd-11dd-9bc7-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.95E-8,
fe0acd60-3ddc-11dd-a644-0050c2490048,IC_EF_ECOTOX_FRESHWATER,104.0,
fe0acd60-3ddc-11dd-a644-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.63E-8,
08a91e70-3ddc-11dd-95eb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1750.0,
08a91e70-3ddc-11dd-95eb-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.14E-7,
08a91e70-3ddc-11dd-941b-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.877,
08a91e70-3ddc-11dd-941b-0050c2490048,IC_EF_HUMANTOX_CANCER,1.34E-5,
08a91e70-3ddc-11dd-941b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,26.8,
08a91e70-3ddc-11dd-941b-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.71E-7,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.26E+00,HU
fe0acd60-3ddc-11dd-a31c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,385000.0,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-4.24E+01,CN
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.23E+00,LT
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.66E+00,KR
08a91e70-3ddc-11dd-9c44-0050c2490048,IC_EF_IONISING_RADIATION,0.386,
08a91e70-3ddc-11dd-93aa-0050c2490048,IC_EF_ECOTOX_FRESHWATER,237.0,
08a91e70-3ddc-11dd-93aa-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.44E-6,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-2.36E+01,ID
4d9a8790-3ddd-11dd-8fd4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.7E-18,
4d9a8790-3ddd-11dd-8fd4-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.46E-9,
fe0acd60-3ddc-11dd-a940-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3280.0,
fe0acd60-3ddc-11dd-a940-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.04E-5,
fe0acd60-3ddc-11dd-a290-0050c2490048,IC_EF_HUMANTOX_CANCER,1.59E-6,
fe0acd60-3ddc-11dd-a290-0050c2490048,IC_EF_ECOTOX_FRESHWATER,9710.0,
fe0acd60-3ddc-11dd-a290-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.27E-4,
08a91e70-3ddc-11dd-9412-0050c2490048,IC_EF_ECOTOX_FRESHWATER,27900.0,
091d05f6-f902-425a-a56f-cbc6392418d5,IC_EF_ECOTOX_FRESHWATER,554.0,
08a91e70-3ddc-11dd-9680-0050c2490048,IC_EF_CLIMATE_FOSSIL,7.35E+03,
08a91e70-3ddc-11dd-9680-0050c2490048,IC_EF_CLIMATE_TOTAL,7.35E+03,
08a91e70-3ddc-11dd-99a9-0050c2490048,IC_EF_ECOTOX_FRESHWATER,681.0,
08a91e70-3ddc-11dd-99a9-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.18E-5,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-3.50E+00,GB
08a91e70-3ddc-11dd-95ca-0050c2490048,IC_EF_IONISING_RADIATION,6.64E-6,
fe0acd60-3ddc-11dd-aa10-0050c2490048,IC_EF_HUMANTOX_CANCER,1.05E-6,
fe0acd60-3ddc-11dd-aa10-0050c2490048,IC_EF_ECOTOX_FRESHWATER,10.9,
fe0acd60-3ddc-11dd-aa10-0050c2490048,IC_EF_HUMANTOX_NONCANCER,5.18E-6,
fe0acd60-3ddc-11dd-a308-0050c2490048,IC_EF_PHOTOCHEM_OZONE,1.3,
4d9a8790-3ddd-11dd-902f-0050c2490048,IC_EF_ECOTOX_FRESHWATER,5.52,
fe0acd60-3ddc-11dd-aa41-0050c2490048,IC_EF_ECOTOX_FRESHWATER,19.6,
fe0acd60-3ddc-11dd-aa41-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.86E-8,
87353ad1-06e8-47a1-91d1-c9df8f0ecfd6,IC_EF_ECOTOX_FRESHWATER,42.7,
87353ad1-06e8-47a1-91d1-c9df8f0ecfd6,IC_EF_HUMANTOX_NONCANCER,1.59E-7,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-3.50E+00,GB
fe0acd60-3ddc-11dd-abf6-0050c2490048,IC_EF_ECOTOX_FRESHWATER,80400.0,
fe0acd60-3ddc-11dd-abf6-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.0258,
08a91e70-3ddc-11dd-91f7-0050c2490048,IC_EF_PHOTOCHEM_OZONE,-0.155,
08a91e70-3ddc-11dd-91f7-0050c2490048,IC_EF_HUMANTOX_CANCER,1.81E-8,
08a91e70-3ddc-11dd-91f7-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3.15,
08a91e70-3ddc-11dd-91f7-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.34E-8,
fe0acd60-3ddc-11dd-a30c-0050c2490048,IC_EF_PHOTOCHEM_OZONE,1.42,
475cd1a9-40d9-4033-acd6-7019d447c08b,IC_EF_ECOTOX_FRESHWATER,3650.0,
4d9a8790-3ddd-11dd-96ca-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2.45E-17,
4d9a8790-3ddd-11dd-96ca-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.03E-6,
fe0c198c-9a8f-4ed5-baa4-d6233358d78c,IC_EF_ECOTOX_FRESHWATER,137.0,
fe0acd60-3ddc-11dd-aed3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,863.0,
08a91e70-3ddc-11dd-9a90-0050c2490048,IC_EF_ECOTOX_FRESHWATER,73100.0,
9e51fc0f-7fc8-44b6-ac64-c11e7f7de4de,IC_EF_ECOTOX_FRESHWATER,1320.0,
08a91e70-3ddc-11dd-9961-0050c2490048,IC_EF_ECOTOX_FRESHWATER,17700.0,
08a91e70-3ddc-11dd-9961-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.94E-4,
fe0acd60-3ddc-11dd-aa5c-0050c2490048,IC_EF_HUMANTOX_CANCER,3.94E-7,
fe0acd60-3ddc-11dd-aa5c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1480.0,
fe0acd60-3ddc-11dd-aa5c-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.59E-7,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-4.295E+01,
fe0acd60-3ddc-11dd-a7e0-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.49,
fe0acd60-3ddc-11dd-a7e0-0050c2490048,IC_EF_ECOTOX_FRESHWATER,5.01E-4,
fe0acd60-3ddc-11dd-a7e0-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.16E-8,
08a91e70-3ddc-11dd-98c2-0050c2490048,IC_EF_IONISING_RADIATION,0.00607,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-2.94E+01,IN
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-4.71E+01,AR
08a91e70-3ddc-11dd-978a-0050c2490048,IC_EF_EUTROPH_FRESHWATER,0.0,
08a91e70-3ddc-11dd-927c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,227.0,
4d9a8790-3ddd-11dd-9a62-0050c2490048,IC_EF_ECOTOX_FRESHWATER,153.0,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.16E+00,BA
fe0acd60-3ddc-11dd-a26f-0050c2490048,IC_EF_ECOTOX_FRESHWATER,13.9,
fe0acd60-3ddc-11dd-a26f-0050c2490048,IC_EF_HUMANTOX_NONCANCER,5.12E-5,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-7.40E+00,CA
fe0acd60-3ddc-11dd-a6c4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,11100.0,
fe0acd60-3ddc-11dd-a6c4-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.04E-6,
08a91e70-3ddc-11dd-97d5-0050c2490048,IC_EF_EUTROPH_MARINE,0.778,
fe0acd60-3ddc-11dd-a2e4-0050c2490048,IC_EF_HUMANTOX_CANCER,8.43E-8,
fe0acd60-3ddc-11dd-a2e4-0050c2490048,IC_EF_ECOTOX_FRESHWATER,393.0,
fe0acd60-3ddc-11dd-a2e4-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.73E-8,
08a91e70-3ddc-11dd-92f5-0050c2490048,IC_EF_HUMANTOX_CANCER,100.0,
08a91e70-3ddc-11dd-92f5-0050c2490048,IC_EF_ECOTOX_FRESHWATER,5920000.0,
4d9a8790-3ddd-11dd-98e7-0050c2490048,IC_EF_PHOTOCHEM_OZONE,1.44,
4d9a8790-3ddd-11dd-98e7-0050c2490048,IC_EF_HUMANTOX_CANCER,5.71E-7,
4d9a8790-3ddd-11dd-98e7-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.55E-7,
08a91e70-3ddc-11dd-98de-0050c2490048,IC_EF_IONISING_RADIATION,0.0236,
08a91e70-3ddc-11dd-99bb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1360.0,
08a91e70-3ddc-11dd-9283-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1710.0,
08a91e70-3ddc-11dd-9bed-0050c2490048,IC_EF_ECOTOX_FRESHWATER,112000.0,
08a91e70-3ddc-11dd-9bed-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.74E-5,
4d9a8790-3ddd-11dd-99fb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,439.0,
4d9a8790-3ddd-11dd-99fb-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.49E-6,
08a91e70-3ddc-11dd-954c-0050c2490048,IC_EF_EUTROPH_MARINE,0.824,
fe0acd60-3ddc-11dd-a847-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2.46,
08a91e70-3ddc-11dd-95fd-0050c2490048,IC_EF_ECOTOX_FRESHWATER,23.2,
fe0acd60-3ddc-11dd-a8cc-0050c2490048,IC_EF_HUMANTOX_CANCER,9.56E-5,
fe0acd60-3ddc-11dd-a8cc-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.78E-17,
fe0acd60-3ddc-11dd-a8cc-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.0113,
4d9a8790-3ddd-11dd-91e0-0050c2490048,IC_EF_HUMANTOX_CANCER,3.42E-7,
4d9a8790-3ddd-11dd-91e0-0050c2490048,IC_EF_ECOTOX_FRESHWATER,375.0,
4d9a8790-3ddd-11dd-91e0-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.2E-4,
08a91e70-3ddc-11dd-972f-0050c2490048,IC_EF_ECOTOX_FRESHWATER,4.73,
08a91e70-3ddc-11dd-972f-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.15E-8,
5fb3229a-3f82-4bb9-b2cd-fccf9d7be7e5,IC_EF_ECOTOX_FRESHWATER,125.0,
4d9a8790-3ddd-11dd-9904-0050c2490048,IC_EF_HUMANTOX_CANCER,2.79E-5,
4d9a8790-3ddd-11dd-9904-0050c2490048,IC_EF_ECOTOX_FRESHWATER,589.0,
4d9a8790-3ddd-11dd-9904-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.82E-5,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-4.24E+01,CN
fe0acd60-3ddc-11dd-afd6-0050c2490048,IC_EF_ECOTOX_FRESHWATER,695.0,
fe0acd60-3ddc-11dd-afd6-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.27E-7,
08a91e70-3ddc-11dd-938e-0050c2490048,IC_EF_HUMANTOX_CANCER,1.72E-6,
08a91e70-3ddc-11dd-938e-0050c2490048,IC_EF_ECOTOX_FRESHWATER,23.5,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-7.77E+01,ES
08a91e70-3ddc-11dd-96b0-0050c2490048,IC_EF_EUTROPH_MARINE,0.824,
08a91e70-3ddc-11dd-9b47-0050c2490048,IC_EF_ECOTOX_FRESHWATER,164.0,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-4.49E+01,IT
08a91e70-3ddc-11dd-9c15-0050c2490048,IC_EF_CLIMATE_BIOGENIC,0.00E+00,
08a91e70-3ddc-11dd-9c15-0050c2490048,IC_EF_CLIMATE_TOTAL,0.00E+00,
4d9a8790-3ddd-11dd-91dc-0050c2490048,IC_EF_HUMANTOX_CANCER,2.69E-5,
4d9a8790-3ddd-11dd-91dc-0050c2490048,IC_EF_ECOTOX_FRESHWATER,175.0,
4d9a8790-3ddd-11dd-91dc-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.00944,
d209b3b6-944f-482e-9a42-a818de873a58,IC_EF_ECOTOX_FRESHWATER,0.188,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-1.97E+00,EE
fe0acd60-3ddc-11dd-a7a9-0050c2490048,IC_EF_HUMANTOX_CANCER,8.83E-8,
fe0acd60-3ddc-11dd-a7a9-0050c2490048,IC_EF_ECOTOX_FRESHWATER,47.2,
fe0acd60-3ddc-11dd-a7a9-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.53E-7,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-4.295E+01,
08a91e70-3ddc-11dd-94c3-0050c2490048,IC_EF_CLIMATE_FOSSIL,2.98E+02,
08a91e70-3ddc-11dd-94c3-0050c2490048,IC_EF_CLIMATE_TOTAL,2.98E+02,
f214fc33-6555-11dd-ad8b-0800200c9a66,IC_EF_ECOTOX_FRESHWATER,65.5,
08a91e70-3ddc-11dd-996d-0050c2490048,IC_EF_ECOTOX_FRESHWATER,41300.0,
08a91e70-3ddc-11dd-996d-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.56E-6,
fe0acd60-3ddc-11dd-a3cc-0050c2490048,IC_EF_HUMANTOX_CANCER,1.2E-6,
fe0acd60-3ddc-11dd-a3cc-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3710.0,
fe0acd60-3ddc-11dd-a3cc-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.4E-6,
af198fd4-56b9-42d0-b3a8-7623cc56045c,IC_EF_ECOTOX_FRESHWATER,375.0,
4d9a8790-3ddd-11dd-8efe-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3600.0,
e2fab6a8-6555-11dd-ad8b-0800200c9a66,IC_EF_ECOTOX_FRESHWATER,4190.0,
fe0acd60-3ddc-11dd-abdb-0050c2490048,IC_EF_IONISING_RADIATION,0.00679,
08a91e70-3ddc-11dd-9127-0050c2490048,IC_EF_HUMANTOX_CANCER,4.0E-6,
08a91e70-3ddc-11dd-9127-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3980.0,
08a91e70-3ddc-11dd-9127-0050c2490048,IC_EF_HUMANTOX_NONCANCER,8.72E-6,
675f43c1-0d9b-4ce0-bc9d-45d6a0f404dc,IC_EF_EUTROPH_FRESHWATER,0.0,
4d9a8790-3ddd-11dd-9301-0050c2490048,IC_EF_ECOTOX_FRESHWATER,32200.0,
4d9a8790-3ddd-11dd-9301-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.16E-5,
fe0acd60-3ddc-11dd-a5e3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,14.2,
fe0acd60-3ddc-11dd-a5e3-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.06E-7,
08a91e70-3ddc-11dd-958e-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1040.0,
4d9a8790-3ddd-11dd-8dc1-0050c2490048,IC_EF_ECOTOX_FRESHWATER,58300.0,
4d9a8790-3ddd-11dd-8dc1-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.0E-4,
4d9a8790-3ddd-11dd-8e84-0050c2490048,IC_EF_ECOTOX_FRESHWATER,24.0,
4d9a8790-3ddd-11dd-8e84-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.8E-8,
08a91e70-3ddc-11dd-9910-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.24,
08a91e70-3ddc-11dd-9910-0050c2490048,IC_EF_HUMANTOX_CANCER,5.12E-7,
08a91e70-3ddc-11dd-9910-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.0155,
08a91e70-3ddc-11dd-9910-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.02E-7,
4d9a8790-3ddd-11dd-9035-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1250.0,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.96E+00,PL
08a91e70-3ddc-11dd-9f77-0050c2490048,IC_EF_HUMANTOX_CANCER,3.14E-4,
08a91e70-3ddc-11dd-9f77-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2.17E-16,
08a91e70-3ddc-11dd-9f77-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.07E-7,
08a91e70-3ddc-11dd-91e5-0050c2490048,IC_EF_ECOTOX_FRESHWATER,49.3,
08a91e70-3ddc-11dd-91e5-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.51E-7,
4d9a8790-3ddd-11dd-9d8b-0050c2490048,IC_EF_HUMANTOX_CANCER,6.35E-5,
4d9a8790-3ddd-11dd-9d8b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1620.0,
4d9a8790-3ddd-11dd-9d8b-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.0471,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-6.98E+00,FR
08a91e70-3ddc-11dd-9751-0050c2490048,IC_EF_ECOTOX_FRESHWATER,221.0,
fe0acd60-3ddc-11dd-a984-0050c2490048,IC_EF_ECOTOX_FRESHWATER,345.0,
fe0acd60-3ddc-11dd-a984-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.83E-6,
fe0acd60-3ddc-11dd-a207-0050c2490048,IC_EF_PARTICULATE_MATTER,0.000008,
fe0acd60-3ddc-11dd-a207-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.0811,
fe0acd60-3ddc-11dd-a207-0050c2490048,IC_EF_ACIDIFICATION,1.31,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-4.96E+01,PT
4d9a8790-3ddd-11dd-8f53-0050c2490048,IC_EF_ECOTOX_FRESHWATER,938.0,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-3.34E+01,MX
adcb79f3-89cf-45fb-b0b2-65558cb2af26,IC_EF_CLIMATE_LULUC,1.00E+00,
adcb79f3-89cf-45fb-b0b2-65558cb2af26,IC_EF_CLIMATE_TOTAL,1.00E+00,
08a91e70-3ddc-11dd-9343-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.16,
08a91e70-3ddc-11dd-983b-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.772,
08a91e70-3ddc-11dd-983b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.0972,
08a91e70-3ddc-11dd-96e3-0050c2490048,IC_EF_EUTROPH_MARINE,0.304,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-3.38E+01,US
08a91e70-3ddc-11dd-94e3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,16800.0,
08a91e70-3ddc-11dd-94e3-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.0156,
6b45dd11-4805-498d-9c73-b75fdfc613ca,IC_EF_ECOTOX_FRESHWATER,106.0,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.17E+00,NL
fe0acd60-3ddc-11dd-9e61-0050c2490048,IC_EF_IONISING_RADIATION,0.015,
fe0acd60-3ddc-11dd-a793-0050c2490048,IC_EF_HUMANTOX_CANCER,9.06E-26,
fe0acd60-3ddc-11dd-a793-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1.7E-17,
fe0acd60-3ddc-11dd-a793-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.07E-7,
08a91e70-3ddc-11dd-965c-0050c2490048,IC_EF_CLIMATE_FOSSIL,1.79E+02,
08a91e70-3ddc-11dd-965c-0050c2490048,IC_EF_CLIMATE_TOTAL,1.79E+02,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.96E+00,PL
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-2.36E+01,ID
08a91e70-3ddc-11dd-91dd-0050c2490048,IC_EF_HUMANTOX_CANCER,3.92E-4,
08a91e70-3ddc-11dd-91dd-0050c2490048,IC_EF_ECOTOX_FRESHWATER,21400.0,
08a91e70-3ddc-11dd-91dd-0050c2490048,IC_EF_HUMANTOX_NONCANCER,0.029,
d86c88e9-6555-11dd-ad8b-0800200c9a66,IC_EF_ECOTOX_FRESHWATER,44.4,
a80a2e62-3aa3-4efd-8071-5ee9a75d6ccf,IC_EF_ECOTOX_FRESHWATER,8.48,
08a91e70-3ddc-11dd-92c3-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.164,
08a91e70-3ddc-11dd-92c3-0050c2490048,IC_EF_ECOTOX_FRESHWATER,10.4,
fe0acd60-3ddc-11dd-a3f1-0050c2490048,IC_EF_HUMANTOX_CANCER,2.54E-9,
fe0acd60-3ddc-11dd-a3f1-0050c2490048,IC_EF_ECOTOX_FRESHWATER,3.11,
fe0acd60-3ddc-11dd-a31a-0050c2490048,IC_EF_ECOTOX_FRESHWATER,112000.0,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-5.56E+01,TR
08a91e70-3ddc-11dd-a08c-0050c2490048,IC_EF_ECOTOX_FRESHWATER,2010000.0,
08a91e70-3ddc-11dd-a08c-0050c2490048,IC_EF_HUMANTOX_NONCANCER,3.27E-4,
4d9a8790-3ddd-11dd-9827-0050c2490048,IC_EF_ECOTOX_FRESHWATER,541.0,
4d9a8790-3ddd-11dd-9827-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.55E-6,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-1.94E+00,FI
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-1.79E+00,CZ
cff12f64-4450-4c71-a35c-1fb1ba3e2d87,IC_EF_ECOTOX_FRESHWATER,125.0,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-1.16E+00,BA
fe0acd60-3ddc-11dd-9fe7-0050c2490048,IC_EF_ECOTOX_FRESHWATER,781.0,
fe0acd60-3ddc-11dd-9fe7-0050c2490048,IC_EF_HUMANTOX_NONCANCER,4.03E-8,
01b3863d-e1f8-4396-b9e0-7b2fdf812735,IC_EF_EUTROPH_MARINE,1.0,
fe0acd60-3ddc-11dd-a2fa-0050c2490048,IC_EF_ECOTOX_FRESHWATER,60100.0,
fe0acd60-3ddc-11dd-a2fa-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.64E-6,
4d9a8790-3ddd-11dd-9bcb-0050c2490048,IC_EF_ECOTOX_FRESHWATER,587.0,
4d9a8790-3ddd-11dd-9bcb-0050c2490048,IC_EF_HUMANTOX_NONCANCER,7.18E-8,
fe0acd60-3ddc-11dd-aa8b-0050c2490048,IC_EF_ECOTOX_FRESHWATER,350.0,
fe0acd60-3ddc-11dd-aa8b-0050c2490048,IC_EF_HUMANTOX_NONCANCER,9.89E-7,
7a845c58-e575-4729-b7f3-294013fd2172,IC_EF_WATER_USE,-5.26E+01,KZ
08a91e70-3ddc-11dd-927a-0050c2490048,IC_EF_ECOTOX_FRESHWATER,270.0,
4d9a8790-3ddd-11dd-9d1d-0050c2490048,IC_EF_ECOTOX_FRESHWATER,1250.0,
4d9a8790-3ddd-11dd-8db8-0050c2490048,IC_EF_ECOTOX_FRESHWATER,58300.0,
4d9a8790-3ddd-11dd-8db8-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.4E-4,
fe0acd60-3ddc-11dd-a304-0050c2490048,IC_EF_ECOTOX_FRESHWATER,262000.0,
fe0acd60-3ddc-11dd-a304-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.48E-7,
fe0acd60-3ddc-11dd-a835-0050c2490048,IC_EF_ECOTOX_FRESHWATER,106.0,
fe0acd60-3ddc-11dd-a835-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.79E-6,
4d9a8790-3ddd-11dd-9355-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.519,
fe0acd60-3ddc-11dd-ad96-0050c2490048,IC_EF_HUMANTOX_CANCER,3.88E-9,
fe0acd60-3ddc-11dd-ad96-0050c2490048,IC_EF_ECOTOX_FRESHWATER,77.4,
fe0acd60-3ddc-11dd-ad96-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.57E-8,
4d9a8790-3ddd-11dd-8fd7-0050c2490048,IC_EF_HUMANTOX_CANCER,0.0106,
4d9a8790-3ddd-11dd-8fd7-0050c2490048,IC_EF_ECOTOX_FRESHWATER,105000.0,
4d9a8790-3ddd-11dd-8fd7-0050c2490048,IC_EF_HUMANTOX_NONCANCER,2.4E-5,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-8.91E+00,NG
4d9a8790-3ddd-11dd-9b2c-0050c2490048,IC_EF_IONISING_RADIATION,0.564,
e8d69262-2e79-4122-9da8-fd9328da8d6b,IC_EF_WATER_USE,-8.33E+00,RO
08a91e70-3ddc-11dd-99a6-0050c2490048,IC_EF_HUMANTOX_CANCER,2.11E-11,
08a91e70-3ddc-11dd-99a6-0050c2490048,IC_EF_ECOTOX_FRESHWATER,0.00116,
08a91e70-3ddc-11dd-99a6-0050c2490048,IC_EF_HUMANTOX_NONCANCER,9.85E-10,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-7.21E+01,AU
fe0acd60-3ddc-11dd-b09e-0050c2490048,IC_EF_ECOTOX_FRESHWATER,869.0,
fe0acd60-3ddc-11dd-b09e-0050c2490048,IC_EF_HUMANTOX_NONCANCER,6.03E-7,
2b3c5dac-4f82-423b-9d8d-678c79d0a1a4,IC_EF_ECOTOX_FRESHWATER,122.0,
2b3c5dac-4f82-423b-9d8d-678c79d0a1a4,IC_EF_HUMANTOX_NONCANCER,1.21E-6,
08a91e70-3ddc-11dd-9257-0050c2490048,IC_EF_IONISING_RADIATION,10.0,
fe0acd60-3ddc-11dd-ae3f-0050c2490048,IC_EF_IONISING_RADIATION,0.114,
09333058-7adb-4965-aa9f-7d7f7aa47de6,IC_EF_WATER_USE,-8.33E+00,RO
e2fab6a9-6555-11dd-ad8b-0800200c9a66,IC_EF_ECOTOX_FRESHWATER,60800.0,
fe0acd60-3ddc-11dd-ac48-0050c2490048,IC_EF_PARTICULATE_MATTER,0.000008,
fe0acd60-3ddc-11dd-ac48-0050c2490048,IC_EF_PHOTOCHEM_OZONE,0.0811,
fe0acd60-3ddc-11dd-ac48-0050c2490048,IC_EF_ACIDIFICATION,1.31,
4d9a8790-3ddd-11dd-9305-0050c2490048,IC_EF_ECOTOX_FRESHWATER,248000.0,
4d9a8790-3ddd-11dd-9305-0050c2490048,IC_EF_HUMANTOX_NONCANCER,1.75E-5,
